geo,Country,Year,Income_per_Person,Total_GDP,GDP_per_Capita_Growth_(%),Total,Life_expectancy,Population
cze,Czechia,1996,24918.1728309,256561120000.0,1.05385,female,77.3,5299351.0
cze,Czechia,1996,24918.1728309,256561120000.0,1.05385,male,70.3,5015890.0
cze,Czechia,1996,24918.1728309,256561120000.0,1.05385,total,73.7146341463415,10315241.0
cze,Czechia,1997,25035.2100918,257363310000.0,1.0047,female,77.4,5292241.0
cze,Czechia,1997,25035.2100918,257363310000.0,1.0047,male,70.42,5011890.0
cze,Czechia,1997,25035.2100918,257363310000.0,1.0047,total,73.8248780487805,10304131.0
cze,Czechia,1998,25190.9511384,258596180000.0,1.00622,female,78.1,5285821.0
cze,Czechia,1998,25190.9511384,258596180000.0,1.00622,male,71.1,5008552.0
cze,Czechia,1998,25190.9511384,258596180000.0,1.00622,total,74.5146341463415,10294373.0
cze,Czechia,1999,25783.6719082,264318210000.0,1.02353,female,78.1,5278928.0
cze,Czechia,1999,25783.6719082,264318210000.0,1.02353,male,71.4,5004932.0
cze,Czechia,1999,25783.6719082,264318210000.0,1.02353,total,74.6682926829268,10283860.0
cze,Czechia,2000,27117.7891308,277599450000.0,1.05174,female,78.4,5262502.0
cze,Czechia,2000,27117.7891308,277599450000.0,1.05174,male,71.7,4992561.0
cze,Czechia,2000,27117.7891308,277599450000.0,1.05174,total,74.9682926829268,10255063.0
cze,Czechia,2001,28263.0987537,289186100000.0,1.04223,female,78.4,5240000.0
cze,Czechia,2001,28263.0987537,289186100000.0,1.04223,male,72.1,4976605.0
cze,Czechia,2001,28263.0987537,289186100000.0,1.04223,total,75.1731707317073,10216605.0
cze,Czechia,2002,28974.0849499,296679350000.0,1.02516,female,78.5,5226006.0
cze,Czechia,2002,28974.0849499,296679350000.0,1.02516,male,72.1,4970910.0
cze,Czechia,2002,28974.0849499,296679350000.0,1.02516,total,75.2219512195122,10196916.0
cze,Czechia,2003,30228.6875962,309811210000.0,1.0433,female,78.5,5220599.0
cze,Czechia,2003,30228.6875962,309811210000.0,1.0433,male,72.0,4973399.0
cze,Czechia,2003,30228.6875962,309811210000.0,1.0433,total,75.1707317073171,10193998.0
cze,Czechia,2004,31884.8865288,327184880000.0,1.05479,female,79.0,5218357.0
cze,Czechia,2004,31884.8865288,327184880000.0,1.05479,male,72.6,4978744.0
cze,Czechia,2004,31884.8865288,327184880000.0,1.05479,total,75.7219512195122,10197101.0
cze,Czechia,2005,34148.0314752,351046880000.0,1.07098,female,79.1,5221570.0
cze,Czechia,2005,34148.0314752,351046880000.0,1.07098,male,72.9,4989646.0
cze,Czechia,2005,34148.0314752,351046880000.0,1.07098,total,75.9243902439025,10211216.0
cze,Czechia,2006,36573.4691101,376874100000.0,1.07103,female,79.7,5231488.0
cze,Czechia,2006,36573.4691101,376874100000.0,1.07103,male,73.5,5007417.0
cze,Czechia,2006,36573.4691101,376874100000.0,1.07103,total,76.5243902439024,10238905.0
cze,Czechia,2007,38593.800795,398964880000.0,1.05524,female,79.9,5258047.0
cze,Czechia,2007,38593.800795,398964880000.0,1.05524,male,73.7,5040781.0
cze,Czechia,2007,38593.800795,398964880000.0,1.05524,total,76.7243902439025,10298828.0
cze,Czechia,2008,39502.6848974,409970500000.0,1.02355,female,80.1,5297852.0
cze,Czechia,2008,39502.6848974,409970500000.0,1.02355,male,74.0,5086751.0
cze,Czechia,2008,39502.6848974,409970500000.0,1.02355,total,76.9756097560976,10384603.0
cze,Czechia,2009,37623.9253624,392077880000.0,0.95244,female,80.1,5324047.0
cze,Czechia,2009,37623.9253624,392077880000.0,0.95244,male,74.2,5119889.0
cze,Czechia,2009,37623.9253624,392077880000.0,0.95244,total,77.0780487804878,10443936.0
cze,Czechia,2010,38595.5511212,403865320000.0,1.02582,female,80.6,5335541.0
cze,Czechia,2010,38595.5511212,403865320000.0,1.02582,male,74.4,5138869.0
cze,Czechia,2010,38595.5511212,403865320000.0,1.02582,total,77.4243902439025,10474410.0
cze,Czechia,2011,39193.8554147,411359540000.0,1.0155,female,81.1,5343660.0
cze,Czechia,2011,39193.8554147,411359540000.0,1.0155,male,74.8,5152428.0
cze,Czechia,2011,39193.8554147,411359540000.0,1.0155,total,77.8731707317073,10496088.0
cze,Czechia,2012,38831.8082691,408018860000.0,0.99076,female,81.2,5348916.0
cze,Czechia,2012,38831.8082691,408018860000.0,0.99076,male,75.1,5161869.0
cze,Czechia,2012,38831.8082691,408018860000.0,0.99076,total,78.0756097560976,10510785.0
cze,Czechia,2013,38801.1106015,407845230000.0,0.99921,female,81.3,5348039.0
cze,Czechia,2013,38801.1106015,407845230000.0,0.99921,male,75.2,5166233.0
cze,Czechia,2013,38801.1106015,407845230000.0,0.99921,total,78.1756097560976,10514272.0
cze,Czechia,2014,39637.0807157,416872050000.0,1.02155,female,82.0,5351090.0
cze,Czechia,2014,39637.0807157,416872050000.0,1.02155,male,75.8,5174257.0
cze,Czechia,2014,39637.0807157,416872050000.0,1.02155,total,78.8243902439024,10525347.0
cze,Czechia,2015,41690.8374657,438771740000.0,1.05181,female,81.6,5358877.0
cze,Czechia,2015,41690.8374657,438771740000.0,1.05181,male,75.7,5187182.0
cze,Czechia,2015,41690.8374657,438771740000.0,1.05181,total,78.5780487804878,10546059.0
cze,Czechia,2016,42666.633303,449363170000.0,1.02341,female,82.1,5366453.0
cze,Czechia,2016,42666.633303,449363170000.0,1.02341,male,76.1,5199879.0
cze,Czechia,2016,42666.633303,449363170000.0,1.02341,total,79.0268292682927,10566332.0
cze,Czechia,2017,44752.9130763,471755620000.0,1.0489,female,82.0,5378161.0
cze,Czechia,2017,44752.9130763,471755620000.0,1.0489,male,76.1,5216277.0
cze,Czechia,2017,44752.9130763,471755620000.0,1.0489,total,78.9780487804878,10594438.0
cze,Czechia,2018,46039.7690083,485670270000.0,1.02875,female,82.0,5393705.0
cze,Czechia,2018,46039.7690083,485670270000.0,1.02875,male,76.2,5236223.0
cze,Czechia,2018,46039.7690083,485670270000.0,1.02875,total,79.0292682926829,10629928.0
cze,Czechia,2019,47248.2928134,498700280000.0,1.02625,female,82.2,5412760.0
cze,Czechia,2019,47248.2928134,498700280000.0,1.02625,male,76.4,5259110.0
cze,Czechia,2019,47248.2928134,498700280000.0,1.02625,total,79.2292682926829,10671870.0
cze,Czechia,2020,44539.7717171,469900010000.0,0.94267,female,81.3,5424401.0
cze,Czechia,2020,44539.7717171,469900010000.0,0.94267,male,75.2,5273457.0
cze,Czechia,2020,44539.7717171,469900010000.0,0.94267,total,78.1756097560976,10697858.0
cze,Czechia,2021,46965.5723163,494579720000.0,1.05446,female,80.5,5326877.0
cze,Czechia,2021,46965.5723163,494579720000.0,1.05446,male,74.1,5178895.0
cze,Czechia,2021,46965.5723163,494579720000.0,1.05446,total,77.2219512195122,10505772.0
cze,Czechia,2022,47320.4729966,505061540000.0,1.00756,female,82.0,5410575.0
cze,Czechia,2022,47320.4729966,505061540000.0,1.00756,male,76.2,5261543.0
cze,Czechia,2022,47320.4729966,505061540000.0,1.00756,total,79.0292682926829,10672118.0
cze,Czechia,2023,46298.6085225,500474410000.0,0.97841,female,,5507052.0
cze,Czechia,2023,46298.6085225,500474410000.0,0.97841,male,,5356990.0
cze,Czechia,2023,46298.6085225,500474410000.0,0.97841,total,,10864042.0
dnk,Denmark,1960,16868.6123109,77247144818.84,1.03283,female,74.0,2308421.0
dnk,Denmark,1960,16868.6123109,77247144818.84,1.03283,male,70.44,2271182.0
dnk,Denmark,1960,16868.6123109,77247144818.84,1.03283,total,72.1765853658537,4579603.0
dnk,Denmark,1961,17905.9484111,82570774263.5,1.0615,female,74.4,2324684.0
dnk,Denmark,1961,17905.9484111,82570774263.5,1.0615,male,70.57,2287003.0
dnk,Denmark,1961,17905.9484111,82570774263.5,1.0615,total,72.4382926829268,4611687.0
dnk,Denmark,1962,18851.9149442,87613652591.39,1.05283,female,74.43,2342793.0
dnk,Denmark,1962,18851.9149442,87613652591.39,1.05283,male,70.31,2304934.0
dnk,Denmark,1962,18851.9149442,87613652591.39,1.05283,total,72.319756097561,4647727.0
dnk,Denmark,1963,18933.4970755,88689536589.56,1.00433,female,74.48,2361602.0
dnk,Denmark,1963,18933.4970755,88689536589.56,1.00433,male,70.42,2322881.0
dnk,Denmark,1963,18933.4970755,88689536589.56,1.00433,total,72.4004878048781,4684483.0
dnk,Denmark,1964,20570.8926648,97133860000.0,1.08648,female,74.79,2380845.0
dnk,Denmark,1964,20570.8926648,97133860000.0,1.08648,male,70.29,2341227.0
dnk,Denmark,1964,20570.8926648,97133860000.0,1.08648,total,72.4851219512195,4722072.0
dnk,Denmark,1965,21385.9668353,101772400000.0,1.03962,female,74.65,2400102.0
dnk,Denmark,1965,21385.9668353,101772400000.0,1.03962,male,70.2,2358910.0
dnk,Denmark,1965,21385.9668353,101772400000.0,1.03962,total,72.3707317073171,4759012.0
dnk,Denmark,1966,21939.2169471,105246940000.0,1.02587,female,74.79,2419868.0
dnk,Denmark,1966,21939.2169471,105246940000.0,1.02587,male,70.21,2377513.0
dnk,Denmark,1966,21939.2169471,105246940000.0,1.02587,total,72.4441463414634,4797381.0
dnk,Denmark,1967,22772.2954816,110108580000.0,1.03797,female,75.35,2438983.0
dnk,Denmark,1967,22772.2954816,110108580000.0,1.03797,male,70.61,2396371.0
dnk,Denmark,1967,22772.2954816,110108580000.0,1.03797,total,72.9221951219512,4835354.0
dnk,Denmark,1968,23806.8449173,115815090000.0,1.04543,female,75.58,2454255.0
dnk,Denmark,1968,23806.8449173,115815090000.0,1.04543,male,70.78,2410628.0
dnk,Denmark,1968,23806.8449173,115815090000.0,1.04543,total,73.1214634146341,4864883.0
dnk,Denmark,1969,25326.2289098,123890340000.0,1.06382,female,75.7,2467465.0
dnk,Denmark,1969,25326.2289098,123890340000.0,1.06382,male,70.86,2424395.0
dnk,Denmark,1969,25326.2289098,123890340000.0,1.06382,total,73.2209756097561,4891860.0
dnk,Denmark,1970,25706.2054675,126697520000.0,1.015,female,75.93,2482531.0
dnk,Denmark,1970,25706.2054675,126697520000.0,1.015,male,70.88,2446226.0
dnk,Denmark,1970,25706.2054675,126697520000.0,1.015,total,73.3434146341463,4928757.0
dnk,Denmark,1971,26375.3399079,130902470000.0,1.02603,female,76.16,2498096.0
dnk,Denmark,1971,26375.3399079,130902470000.0,1.02603,male,70.8,2465030.0
dnk,Denmark,1971,26375.3399079,130902470000.0,1.02603,total,73.4146341463415,4963126.0
dnk,Denmark,1972,27570.0702839,137617780000.0,1.0453,female,76.21,2514082.0
dnk,Denmark,1972,27570.0702839,137617780000.0,1.0453,male,70.8,2477514.0
dnk,Denmark,1972,27570.0702839,137617780000.0,1.0453,total,73.4390243902439,4991596.0
dnk,Denmark,1973,28593.3754893,143589100000.0,1.03712,female,76.53,2530364.0
dnk,Denmark,1973,28593.3754893,143589100000.0,1.03712,male,70.97,2491497.0
dnk,Denmark,1973,28593.3754893,143589100000.0,1.03712,total,73.6821951219512,5021861.0
dnk,Denmark,1974,28293.1209715,142756840000.0,0.9895,female,76.82,2544345.0
dnk,Denmark,1974,28293.1209715,142756840000.0,0.9895,male,70.94,2500952.0
dnk,Denmark,1974,28293.1209715,142756840000.0,0.9895,total,73.8082926829268,5045297.0
dnk,Denmark,1975,28018.333212,141783930000.0,0.99029,female,77.01,2554593.0
dnk,Denmark,1975,28018.333212,141783930000.0,0.99029,male,71.28,2505269.0
dnk,Denmark,1975,28018.333212,141783930000.0,0.99029,total,74.0751219512195,5059862.0
dnk,Denmark,1976,29788.177461,151109510000.0,1.06317,female,76.69,2562807.0
dnk,Denmark,1976,29788.177461,151109510000.0,1.06317,male,70.93,2509789.0
dnk,Denmark,1976,29788.177461,151109510000.0,1.06317,total,73.739756097561,5072596.0
dnk,Denmark,1977,30343.6479513,154405570000.0,1.01865,female,77.68,2572133.0
dnk,Denmark,1977,30343.6479513,154405570000.0,1.01865,male,71.73,2516286.0
dnk,Denmark,1977,30343.6479513,154405570000.0,1.01865,total,74.6324390243903,5088419.0
dnk,Denmark,1978,30961.002133,158035310000.0,1.02035,female,77.42,2581577.0
dnk,Denmark,1978,30961.002133,158035310000.0,1.02035,male,71.51,2522671.0
dnk,Denmark,1978,30961.002133,158035310000.0,1.02035,total,74.3929268292683,5104248.0
dnk,Denmark,1979,32187.462227500004,164698240000.0,1.03961,female,77.4,2589548.0
dnk,Denmark,1979,32187.462227500004,164698240000.0,1.03961,male,71.19,2527253.0
dnk,Denmark,1979,32187.462227500004,164698240000.0,1.03961,total,74.2192682926829,5116801.0
dnk,Denmark,1980,32143.926251,164675930000.0,0.99865,female,77.18,2594470.0
dnk,Denmark,1980,32143.926251,164675930000.0,0.99865,male,71.17,2528557.0
dnk,Denmark,1980,32143.926251,164675930000.0,0.99865,total,74.1017073170732,5123027.0
dnk,Denmark,1981,32039.1467249,164092960000.0,0.99674,female,77.36,2595601.0
dnk,Denmark,1981,32039.1467249,164092960000.0,0.99674,male,71.25,2525971.0
dnk,Denmark,1981,32039.1467249,164092960000.0,0.99674,total,74.2304878048781,5121572.0
dnk,Denmark,1982,33308.4017741,170468770000.0,1.03962,female,77.65,2595330.0
dnk,Denmark,1982,33308.4017741,170468770000.0,1.03962,male,71.6,2522480.0
dnk,Denmark,1982,33308.4017741,170468770000.0,1.03962,total,74.5512195121951,5117810.0
dnk,Denmark,1983,34338.1846686,175621410000.0,1.03092,female,77.55,2594777.0
dnk,Denmark,1983,34338.1846686,175621410000.0,1.03092,male,71.44,2519520.0
dnk,Denmark,1983,34338.1846686,175621410000.0,1.03092,total,74.4204878048781,5114297.0
dnk,Denmark,1984,35987.1636875,183960500000.0,1.04802,female,77.62,2594166.0
dnk,Denmark,1984,35987.1636875,183960500000.0,1.04802,male,71.65,2517453.0
dnk,Denmark,1984,35987.1636875,183960500000.0,1.04802,total,74.5621951219512,5111619.0
dnk,Denmark,1985,37633.5262575,192453820000.0,1.04575,female,77.47,2594903.0
dnk,Denmark,1985,37633.5262575,192453820000.0,1.04575,male,71.53,2518788.0
dnk,Denmark,1985,37633.5262575,192453820000.0,1.04575,total,74.4275609756098,5113691.0
dnk,Denmark,1986,39446.8999452,201995710000.0,1.04819,female,77.53,2597254.0
dnk,Denmark,1986,39446.8999452,201995710000.0,1.04819,male,71.77,2523280.0
dnk,Denmark,1986,39446.8999452,201995710000.0,1.04819,total,74.579756097561,5120534.0
dnk,Denmark,1987,39675.53696709999,203421610000.0,1.0058,female,77.79,2599995.0
dnk,Denmark,1987,39675.53696709999,203421610000.0,1.0058,male,71.74,2527029.0
dnk,Denmark,1987,39675.53696709999,203421610000.0,1.0058,total,74.6912195121951,5127024.0
dnk,Denmark,1988,39973.5984313,205050240000.0,1.00751,female,77.64,2601396.0
dnk,Denmark,1988,39973.5984313,205050240000.0,1.00751,male,72.04,2528120.0
dnk,Denmark,1988,39973.5984313,205050240000.0,1.00751,total,74.7717073170732,5129516.0
dnk,Denmark,1989,40354.635296,207128950000.0,1.00953,female,77.75,2603197.0
dnk,Denmark,1989,40354.635296,207128950000.0,1.00953,male,71.99,2529397.0
dnk,Denmark,1989,40354.635296,207128950000.0,1.00953,total,74.799756097561,5132594.0
dnk,Denmark,1990,41053.01637129999,211054540000.0,1.01731,female,77.73,2607423.0
dnk,Denmark,1990,41053.01637129999,211054540000.0,1.01731,male,72.02,2533516.0
dnk,Denmark,1990,41053.01637129999,211054540000.0,1.01731,total,74.8053658536585,5140939.0
dnk,Denmark,1991,41772.4114296,215308960000.0,1.01752,female,77.98,2613822.0
dnk,Denmark,1991,41772.4114296,215308960000.0,1.01752,male,72.47,2540476.0
dnk,Denmark,1991,41772.4114296,215308960000.0,1.01752,total,75.1578048780488,5154298.0
dnk,Denmark,1992,42703.2453613,220834080000.0,1.02228,female,77.96,2621788.0
dnk,Denmark,1992,42703.2453613,220834080000.0,1.02228,male,72.56,2549582.0
dnk,Denmark,1992,42703.2453613,220834080000.0,1.02228,total,75.1941463414634,5171370.0
dnk,Denmark,1993,42813.3229401,222142610000.0,1.00258,female,77.77,2629554.0
dnk,Denmark,1993,42813.3229401,222142610000.0,1.00258,male,72.59,2559074.0
dnk,Denmark,1993,42813.3229401,222142610000.0,1.00258,total,75.1168292682927,5188628.0
dnk,Denmark,1994,45198.0871946,235309390000.0,1.0557,female,78.1,2637734.0
dnk,Denmark,1994,45198.0871946,235309390000.0,1.0557,male,72.78,2568446.0
dnk,Denmark,1994,45198.0871946,235309390000.0,1.0557,total,75.3751219512195,5206180.0
dnk,Denmark,1995,46578.9927358,243764880000.0,1.03055,female,77.83,2650571.0
dnk,Denmark,1995,46578.9927358,243764880000.0,1.03055,male,72.72,2582802.0
dnk,Denmark,1995,46578.9927358,243764880000.0,1.03055,total,75.2126829268293,5233373.0
dnk,Denmark,1996,47913.0901316,252169930000.0,1.02864,female,78.26,2664527.0
dnk,Denmark,1996,47913.0901316,252169930000.0,1.02864,male,73.05,2598547.0
dnk,Denmark,1996,47913.0901316,252169930000.0,1.02864,total,75.5914634146342,5263074.0
dnk,Denmark,1997,49524.4629295,261738980000.0,1.03363,female,78.46,2674751.0
dnk,Denmark,1997,49524.4629295,261738980000.0,1.03363,male,73.55,2610240.0
dnk,Denmark,1997,49524.4629295,261738980000.0,1.03363,total,75.9451219512195,5284991.0
dnk,Denmark,1998,50691.3048549,268880120000.0,1.02356,female,78.7,2683725.0
dnk,Denmark,1998,50691.3048549,268880120000.0,1.02356,male,73.7,2620494.0
dnk,Denmark,1998,50691.3048549,268880120000.0,1.02356,total,76.1390243902439,5304219.0
dnk,Denmark,1999,52264.7199135,278142650000.0,1.03104,female,78.8,2692042.0
dnk,Denmark,1999,52264.7199135,278142650000.0,1.03104,male,74.0,2629757.0
dnk,Denmark,1999,52264.7199135,278142650000.0,1.03104,total,76.3414634146341,5321799.0
dnk,Denmark,2000,54294.377547,289913600000.0,1.03883,female,79.0,2700401.0
dnk,Denmark,2000,54294.377547,289913600000.0,1.03883,male,74.3,2639215.0
dnk,Denmark,2000,54294.377547,289913600000.0,1.03883,total,76.5926829268293,5339616.0
dnk,Denmark,2001,54791.2712893,293617060000.0,1.00915,female,79.2,2709550.0
dnk,Denmark,2001,54791.2712893,293617060000.0,1.00915,male,74.5,2649233.0
dnk,Denmark,2001,54791.2712893,293617060000.0,1.00915,total,76.7926829268293,5358783.0
dnk,Denmark,2002,55109.3372575,296265160000.0,1.00581,female,79.2,2717658.0
dnk,Denmark,2002,55109.3372575,296265160000.0,1.00581,male,74.7,2658273.0
dnk,Denmark,2002,55109.3372575,296265160000.0,1.00581,total,76.8951219512195,5375931.0
dnk,Denmark,2003,55404.4973547,298664940000.0,1.00536,female,79.5,2724332.0
dnk,Denmark,2003,55404.4973547,298664940000.0,1.00536,male,74.9,2666242.0
dnk,Denmark,2003,55404.4973547,298664940000.0,1.00536,total,77.1439024390244,5390574.0
dnk,Denmark,2004,56963.8324171,307866360000.0,1.02814,female,79.9,2730851.0
dnk,Denmark,2004,56963.8324171,307866360000.0,1.02814,male,75.2,2673672.0
dnk,Denmark,2004,56963.8324171,307866360000.0,1.02814,total,77.4926829268293,5404523.0
dnk,Denmark,2005,58358.2476721,316275290000.0,1.02448,female,80.2,2737880.0
dnk,Denmark,2005,58358.2476721,316275290000.0,1.02448,male,75.6,2681552.0
dnk,Denmark,2005,58358.2476721,316275290000.0,1.02448,total,77.8439024390244,5419432.0
dnk,Denmark,2006,60665.6552899,329864990000.0,1.03954,female,80.4,2746011.0
dnk,Denmark,2006,60665.6552899,329864990000.0,1.03954,male,75.9,2691261.0
dnk,Denmark,2006,60665.6552899,329864990000.0,1.03954,total,78.0951219512195,5437272.0
dnk,Denmark,2007,61161.0474819,334037930000.0,1.00817,female,80.5,2756775.0
dnk,Denmark,2007,61161.0474819,334037930000.0,1.00817,male,76.0,2704663.0
dnk,Denmark,2007,61161.0474819,334037930000.0,1.00817,total,78.1951219512195,5461438.0
dnk,Denmark,2008,60694.6782234,333442350000.0,0.99237,female,80.7,2771295.0
dnk,Denmark,2008,60694.6782234,333442350000.0,0.99237,male,76.3,2722326.0
dnk,Denmark,2008,60694.6782234,333442350000.0,0.99237,total,78.4463414634146,5493621.0
dnk,Denmark,2009,57592.14578489999,318091130000.0,0.94888,female,80.8,2785501.0
dnk,Denmark,2009,57592.14578489999,318091130000.0,0.94888,male,76.5,2737594.0
dnk,Denmark,2009,57592.14578489999,318091130000.0,0.94888,total,78.5975609756098,5523095.0
dnk,Denmark,2010,58586.7916419,325031480000.0,1.01727,female,81.2,2797856.0
dnk,Denmark,2010,58586.7916419,325031480000.0,1.01727,male,77.1,2749827.0
dnk,Denmark,2010,58586.7916419,325031480000.0,1.01727,total,79.1,5547683.0
dnk,Denmark,2011,59126.0207723,329381930000.0,1.0092,female,81.9,2809034.0
dnk,Denmark,2011,59126.0207723,329381930000.0,1.0092,male,77.8,2761538.0
dnk,Denmark,2011,59126.0207723,329381930000.0,1.0092,total,79.8,5570572.0
dnk,Denmark,2012,59037.3813575,330131740000.0,0.9985,female,82.1,2818912.0
dnk,Denmark,2012,59037.3813575,330131740000.0,0.9985,male,78.1,2772660.0
dnk,Denmark,2012,59037.3813575,330131740000.0,0.9985,total,80.0512195121951,5591572.0
dnk,Denmark,2013,59340.4936893,333216340000.0,1.00513,female,82.4,2829486.0
dnk,Denmark,2013,59340.4936893,333216340000.0,1.00513,male,78.3,2785446.0
dnk,Denmark,2013,59340.4936893,333216340000.0,1.00513,total,80.3,5614932.0
dnk,Denmark,2014,59996.4633673,338607600000.0,1.01105,female,82.8,2841902.0
dnk,Denmark,2014,59996.4633673,338607600000.0,1.01105,male,78.7,2801573.0
dnk,Denmark,2014,59996.4633673,338607600000.0,1.01105,total,80.7,5643475.0
dnk,Denmark,2015,60969.7057572,346533470000.0,1.01622,female,82.7,2859066.0
dnk,Denmark,2015,60969.7057572,346533470000.0,1.01622,male,78.8,2824417.0
dnk,Denmark,2015,60969.7057572,346533470000.0,1.01622,total,80.7024390243902,5683483.0
dnk,Denmark,2016,62459.4205634,357779650000.0,1.02443,female,82.8,2879019.0
dnk,Denmark,2016,62459.4205634,357779650000.0,1.02443,male,79.0,2848991.0
dnk,Denmark,2016,62459.4205634,357779650000.0,1.02443,total,80.8536585365854,5728010.0
dnk,Denmark,2017,63810.01504019999,367875410000.0,1.02162,female,83.1,2896758.0
dnk,Denmark,2017,63810.01504019999,367875410000.0,1.02162,male,79.2,2868222.0
